YEAR,STATE,DAY_WEEK,INJ_SEV,State,Day,Region,Time Window
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,3,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,3,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,3,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,3,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,1,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,2,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,1,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,2,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,2,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,3,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,3,4,South Carolina,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,7,3,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,1,4,South Carolina,Sunday,US Mainland,Weekend (Fri–Sun)
2022,45,2,4,South Carolina,Monday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,5,4,South Carolina,Thursday,US Mainland,Weekday (Mon–Thu)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,7,3,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,45,4,4,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,3,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,0,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,4,3,South Carolina,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,6,4,South Carolina,Friday,US Mainland,Weekend (Fri–Sun)
2022,45,7,4,South Carolina,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,5,4,South Dakota,Thursday,US Mainland,Weekday (Mon–Thu)
2022,46,5,4,South Dakota,Thursday,US Mainland,Weekday (Mon–Thu)
2022,46,1,0,South Dakota,Sunday,US Mainland,Weekend (Fri–Sun)
2022,46,1,4,South Dakota,Sunday,US Mainland,Weekend (Fri–Sun)
2022,46,1,4,South Dakota,Sunday,US Mainland,Weekend (Fri–Sun)
2022,46,7,4,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,7,2,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,1,2,South Dakota,Sunday,US Mainland,Weekend (Fri–Sun)
2022,46,1,4,South Dakota,Sunday,US Mainland,Weekend (Fri–Sun)
2022,46,3,2,South Dakota,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,46,3,3,South Dakota,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,46,3,2,South Dakota,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,46,3,4,South Dakota,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,46,7,3,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,7,4,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,5,4,South Dakota,Thursday,US Mainland,Weekday (Mon–Thu)
2022,46,7,4,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,7,4,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,7,3,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,7,4,South Dakota,Saturday,US Mainland,Weekend (Fri–Sun)
2022,46,5,4,South Dakota,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,3,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,5,1,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,3,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,2,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,3,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,3,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,2,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,2,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,2,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,2,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,5,3,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,7,9,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,6,1,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,5,2,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,5,2,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,0,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,3,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,3,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,9,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,4,4,Tennessee,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,7,4,Tennessee,Saturday,US Mainland,Weekend (Fri–Sun)
2022,47,5,4,Tennessee,Thursday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,2,4,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,2,3,Tennessee,Monday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,3,4,Tennessee,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,1,4,Tennessee,Sunday,US Mainland,Weekend (Fri–Sun)
2022,47,6,9,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,47,6,4,Tennessee,Friday,US Mainland,Weekend (Fri–Sun)
2022,48,3,4,Texas,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,48,3,4,Texas,Tuesday,US Mainland,Weekday (Mon–Thu)
2022,48,1,4,Texas,Sunday,US Mainland,Weekend (Fri–Sun)
2022,48,2,4,Texas,Monday,US Mainland,Weekday (Mon–Thu)
2022,48,6,4,Texas,Friday,US Mainland,Weekend (Fri–Sun)
2022,48,2,4,Texas,Monday,US Mainland,Weekday (Mon–Thu)
2022,48,2,4,Texas,Monday,US Mainland,Weekday (Mon–Thu)
2022,48,1,4,Texas,Sunday,US Mainland,Weekend (Fri–Sun)
2022,48,6,4,Texas,Friday,US Mainland,Weekend (Fri–Sun)
2022,48,7,4,Texas,Saturday,US Mainland,Weekend (Fri–Sun)
2022,48,4,4,Texas,Wednesday,US Mainland,Weekday (Mon–Thu)
2022,48,2,4,Texas,Monday,US Mainland,Weekday (Mon–Thu)
2022,48,5,4,Texas,Thursday,US Mainland,Weekday (Mon–Thu)
2022,48,1,4,Texas,Sunday,US Mainland,Weekend (Fri–Sun)
2022,48,1,2,Texas,Sunday,US Mainland,Weekend (Fri–Sun)
2022,48,1,3,Texas,Sunday,US Mainland,Weekend (Fri–Sun)
2022,48,6,4,Texas,Friday,US Mainland,Weekend (Fri–Sun)
